numeroControlePNCP,_etl_timestamp,dataPublicacaoPncp,dataVigenciaFim,dataVigenciaInicio,objetoContrato,valorGlobal,valorInicial,orgao_cnpj,orgao_nome
83102731000175-2-000679/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T03:53:18,2026-06-21T00:00:00,2026-05-22T00:00:00,EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL E COLETIVA - LEI 14.133/2021,942.5,942.5,83102731000175,MUNICIPIO DE TROMBUDO CENTRAL
12334083000134-2-000418/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T03:53:19,2026-06-06T00:00:00,2026-05-22T00:00:00,"MEDICAMENTOS, SUPLEMENTOS ALIMENTARES E CORRELATOS - LEI 14.133/2021",866.82,866.82,12334083000134,FUNDO MUNICIPAL DE SAUDE DE SAO MARTINHO
82939406000107-2-000666/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T03:53:25,2026-06-21T00:00:00,2026-05-21T00:00:00,PNEUS E CORRELATOS - LEI 14.133/2021,619.98,619.98,82939406000107,MUNICIPIO DE CAPINZAL
83102533000101-2-000183/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T03:53:31,2026-06-21T00:00:00,2026-05-21T00:00:00,ELETRODOMÉSTICOS E CORRELATOS - LEI 14.133/2021,239.0,239.0,83102533000101,MUNICIPIO DE PAPANDUVA
01606852000190-2-000231/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T03:55:48,2026-06-06T00:00:00,2026-05-22T00:00:00,"MATERIAIS DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",106.0,106.0,01606852000190,MUNICIPIO DE BOCAINA DO SUL
01612836000100-2-000351/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T03:55:55,2026-06-21T00:00:00,2026-05-19T00:00:00,COMPUTADORES - LEI 14.133/2021,2899.0,2899.0,01612836000100,MUNICIPIO DE PRINCESA
82924390000150-2-000301/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T03:55:56,2026-06-21T00:00:00,2026-05-19T00:00:00,COMPUTADORES - LEI 14.133/2021,3519.0,3519.0,82924390000150,MUNICIPIO DE LEOBERTO LEAL
82892324000146-2-000322/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T03:55:57,2026-06-21T00:00:00,2026-05-22T00:00:00,ELETRODOMÉSTICOS E CORRELATOS - LEI 14.133/2021,170.97,170.97,82892324000146,MUNICIPIO DE SANTO AMARO DA IMPERATRIZ
17243084000197-2-000161/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T03:56:04,2026-06-21T00:00:00,2026-05-22T00:00:00,MÓVEIS PARA ESCRITÓRIO - LEI 14.133/2021,1454.0,1454.0,17243084000197,MUNICIPIO DE BALNEARIO RINCAO
75326066000175-2-000494/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T03:56:06,2026-06-06T00:00:00,2026-05-22T00:00:00,"MEDICAMENTOS, SUPLEMENTOS ALIMENTARES E CORRELATOS - LEI 14.133/2021",3265.4516,3265.4516,75326066000175,MUNICIPIO DE OTACILIO COSTA
82804212000196-2-000458/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T03:56:10,2026-06-06T00:00:00,2026-05-22T00:00:00,MATERIAIS AMBULATORIAIS E INSUMOS HOSPITALARES - LEI 14.133/2021,105.0,105.0,82804212000196,MUNICIPIO DE AGUAS DE CHAPECO
83021832000111-2-000263/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T03:56:12,2026-06-21T00:00:00,2026-05-22T00:00:00,EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL E COLETIVA - LEI 14.133/2021,246.0,246.0,83021832000111,MUNICIPIO DE MODELO
78497492000160-2-000353/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T03:56:14,2026-06-21T00:00:00,2026-05-22T00:00:00,PNEUS E CORRELATOS - LEI 14.133/2021,3911.68,3911.68,78497492000160,MUNICIPIO DE TIMBO GRANDE
01606852000190-2-000232/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T03:56:56,2026-06-06T00:00:00,2026-05-22T00:00:00,FÓRMULAS E SUPLEMENTOS ALIMENTARES - LEI 14.133/2021,418.8,418.8,01606852000190,MUNICIPIO DE BOCAINA DO SUL
74097114000138-2-000025/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T03:57:34,2026-06-06T00:00:00,2026-05-22T00:00:00,"MATERIAIS DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",103.74,103.74,74097114000138,FUNDACAO CULTURAL CAMPONOVENSE
11355483000163-2-000416/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T03:57:35,2026-06-21T00:00:00,2026-05-22T00:00:00,CADEIRAS PARA ESCRITÓRIO E LONGARINAS - LEI 14.133/2021 (RENOVADO),7060.0,7060.0,11355483000163,FUNDO MUNICIPAL DE SAUDE DE INDAIAL
11355483000163-2-000417/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T03:57:36,2026-06-21T00:00:00,2026-05-19T00:00:00,COMPUTADORES - LEI 14.133/2021,10557.0,10557.0,11355483000163,FUNDO MUNICIPAL DE SAUDE DE INDAIAL
83102228000110-2-000609/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T03:57:37,2026-06-21T00:00:00,2026-05-22T00:00:00,ELETRODOMÉSTICOS E CORRELATOS - LEI 14.133/2021,113.98,113.98,83102228000110,MUNICIPIO DE ARAQUARI
83009902000116-2-000117/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T03:57:37,2026-06-21T00:00:00,2026-05-22T00:00:00,APARELHOS DE AR-CONDICIONADO E CORRELATOS - LEI 14.133/2021,3518.9,3518.9,83009902000116,MUNICIPIO DE GALVAO
78497492000160-2-000354/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T03:58:17,2026-06-21T00:00:00,2026-05-22T00:00:00,PNEUS E CORRELATOS - LEI 14.133/2021,17820.0,17820.0,78497492000160,MUNICIPIO DE TIMBO GRANDE
82821174000180-2-000794/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T03:58:55,2026-06-06T00:00:00,2026-05-22T00:00:00,PAPÉIS PARA HIGIENE PESSOAL E USO DOMÉSTICO - LEI 14.133/2021,1111.2,1111.2,82821174000180,MUNICIPIO DE SAO MIGUEL D'OESTE
82926551000145-2-001185/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T03:58:56,2026-06-21T00:00:00,2026-05-19T00:00:00,MONITORES - LEI 14.133/2021,339.99,339.99,82926551000145,MUNICIPIO DE BRACO DO NORTE
83102533000101-2-000184/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T03:58:57,2026-06-06T00:00:00,2026-05-21T00:00:00,PRODUTOS SANEANTES - LEI 14.133/2021,1259.52,1259.52,83102533000101,MUNICIPIO DE PAPANDUVA
08858200000191-2-000627/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T03:58:58,2026-06-06T00:00:00,2026-05-21T00:00:00,MATERIAIS AMBULATORIAIS E INSUMOS HOSPITALARES - LEI 14.133/2021,238.5,238.5,08858200000191,FUNDO MUNICIPAL DE SAUDE
95778056000188-2-000460/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:00:22,2026-06-21T00:00:00,2026-05-21T00:00:00,ELETRODOMÉSTICOS E CORRELATOS - LEI 14.133/2021,134.0,134.0,95778056000188,MUNICIPIO DE COCAL DO SUL
95780458000117-2-000675/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:00:23,2026-06-06T00:00:00,2026-05-20T00:00:00,MATERIAIS PARA HIGIENIZAÇÃO E LIMPEZA - LEI 14.133/2021,135.2,135.2,95780458000117,MUNICIPIO DE SANGAO
87612982000150-2-000031/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:02:01,2026-07-12T00:00:00,2026-05-13T00:00:00,"Contratação Serviços Geológicos ( geólogo, engenheiro geólogo ou engenheiro de minas) para confecção do processo de Outorga.- Teste de vazão padrão outorga SIOUT.-Coleta de água e encaminhamento para análise físico-química e microbiológica padrão outorga.-",7400.0,7400.0,87612982000150,MUNICIPIO DE ROQUE GONZALES
87612982000150-2-000032/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:02:04,2027-05-25T00:00:00,2026-05-25T00:00:00,Contratação de Oficineira para execução de oficinas do PAIF E SCFV,2170.4,2170.4,87612982000150,MUNICIPIO DE ROQUE GONZALES
87612982000150-2-000033/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:02:11,2026-08-16T00:00:00,2026-05-18T00:00:00,Fornecimento e Instalação de reservatório de fibra 10.000L completo com torre metálica e construção de fundações em concreto armado - Rincão dos Mendes -Roque Gonzales/RS,43000.0,43000.0,87612982000150,MUNICIPIO DE ROQUE GONZALES
87612982000150-2-000034/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:02:13,2026-07-03T00:00:00,2026-05-18T00:00:00,Edital de pregão eletrônico para aquisição de equipamentos e máquinas agrícolas. Indicação de emenda 202430770001 - Transferência Especial - Ministério da Economia. Plano de Ação 09032024-072062.,10300.0,10300.0,87612982000150,MUNICIPIO DE ROQUE GONZALES
87612982000150-2-000035/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:02:18,2026-07-03T00:00:00,2026-05-19T00:00:00,Edital de pregão eletrônico para aquisição de equipamentos e máquinas agrícolas. Indicação de emenda 202430770001 - Transferência Especial - Ministério da Economia. Plano de Ação 09032024-072062.,31950.0,31950.0,87612982000150,MUNICIPIO DE ROQUE GONZALES
83102293000145-2-001180/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:02:46,2026-06-21T00:00:00,2026-05-19T00:00:00,COMPUTADORES - LEI 14.133/2021,7725.32,7725.32,83102293000145,MUNICIPIO DE CAMBORIU
02073207000111-2-000641/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:02:48,2026-06-06T00:00:00,2026-05-21T00:00:00,"MEDICAMENTOS, SUPLEMENTOS ALIMENTARES E CORRELATOS - LEI 14.133/2021",675.066,675.066,02073207000111,FUNDO MUNICIPAL DA SAUDE
82804212000196-2-000459/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:04:00,2026-06-06T00:00:00,2026-05-22T00:00:00,MATERIAIS AMBULATORIAIS E INSUMOS HOSPITALARES - LEI 14.133/2021,265.0,265.0,82804212000196,MUNICIPIO DE AGUAS DE CHAPECO
83755850000127-2-000337/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:04:05,2026-06-06T00:00:00,2026-05-22T00:00:00,FRALDAS GERIÁTRICAS E INFANTIS - LEI 14.133/2021,400.89,400.89,83755850000127,MUNICIPIO DE PONTE ALTA
93845519000151-2-000039/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:04:55,2026-12-31T00:00:00,2026-05-22T00:00:00,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO E INSTALAÇÃO DE CORRIMÃOS NAS RAMPAS DA UNIDADE BÁSICA DE SAÚDE DE CAMPO ALEGRE, NO MUNICÍPIO DE PORTO MAUÁ/RS, DESTINADO EXCLUSIVAMENTE A BENEFICIÁRIOS DA LEI COMPLEMENTAR 123/2006",15999.9,15999.9,93845519000151,MUNICIPIO DE PORTO MAUA
01824828000127-2-000065/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:05:14,2026-06-21T00:00:00,2026-05-19T00:00:00,COMPUTADORES - LEI 14.133/2021,3519.0,3519.0,01824828000127,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE LAGUNA
01613101000109-2-000218/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:05:17,2026-06-06T00:00:00,2026-05-22T00:00:00,PRODUTOS SANEANTES - LEI 14.133/2021,146.88,146.88,01613101000109,MUNICIPIO DE SAO PEDRO DE ALCANTARA
92465210000173-2-000206/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:06:33,2026-06-15T00:00:00,2026-05-13T00:00:00,"Contratação de empresa especializada para instalação da parte elétrica das câmeras de segurança do sistema de videomonitoramento, com fornecimento de material.",14186.8,14186.8,92465210000173,MUNICIPIO DE DOUTOR MAURICIO CARDOSO
92465210000173-2-000207/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:06:38,2027-09-30T00:00:00,2026-05-20T00:00:00,Credenciamento de pessoas físicas para extração de cascalho em imóvel rural de propriedade particular.,11000.0,11000.0,92465210000173,MUNICIPIO DE DOUTOR MAURICIO CARDOSO
83102228000110-2-000610/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:07:40,2026-06-06T00:00:00,2026-05-19T00:00:00,MATERIAIS PARA HIGIENIZAÇÃO E LIMPEZA - LEI 14.133/2021,2108.0,2108.0,83102228000110,MUNICIPIO DE ARAQUARI
92465210000173-2-000208/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:07:59,2026-06-30T00:00:00,2026-05-22T00:00:00,"Aquisição de eletrodomésticos, utensílios domésticos, mobiliário e equipamentos para secretarias e departamentos. O processo Licitatório é exclusivo às Empresas beneficiárias da LC Nº 123/2006.",3720.0,3720.0,92465210000173,MUNICIPIO DE DOUTOR MAURICIO CARDOSO
92465210000173-2-000209/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:08:03,2026-06-30T00:00:00,2026-05-22T00:00:00,"Aquisição de eletrodomésticos, utensílios domésticos, mobiliário e equipamentos para secretarias e departamentos. O processo Licitatório é exclusivo às Empresas beneficiárias da LC Nº 123/2006.",5086.8,5086.8,92465210000173,MUNICIPIO DE DOUTOR MAURICIO CARDOSO
92465210000173-2-000210/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:08:08,2026-06-30T00:00:00,2026-05-22T00:00:00,"Aquisição de eletrodomésticos, utensílios domésticos, mobiliário e equipamentos para secretarias e departamentos. O processo Licitatório é exclusivo às Empresas beneficiárias da LC Nº 123/2006.",3380.0,3380.0,92465210000173,MUNICIPIO DE DOUTOR MAURICIO CARDOSO
92465210000173-2-000211/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:08:12,2026-06-30T00:00:00,2026-05-22T00:00:00,"Aquisição de eletrodomésticos, utensílios domésticos, mobiliário e equipamentos para secretarias e departamentos. O processo Licitatório é exclusivo às Empresas beneficiárias da LC Nº 123/2006.",4996.0,4996.0,92465210000173,MUNICIPIO DE DOUTOR MAURICIO CARDOSO
92465210000173-2-000212/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:08:16,2026-06-30T00:00:00,2026-05-22T00:00:00,"Aquisição de eletrodomésticos, utensílios domésticos, mobiliário e equipamentos para secretarias e departamentos. O processo Licitatório é exclusivo às Empresas beneficiárias da LC Nº 123/2006.",560.0,560.0,92465210000173,MUNICIPIO DE DOUTOR MAURICIO CARDOSO
92465210000173-2-000213/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:08:27,2026-06-30T00:00:00,2026-05-22T00:00:00,"Aquisição de eletrodomésticos, utensílios domésticos, mobiliário e equipamentos para secretarias e departamentos. O processo Licitatório é exclusivo às Empresas beneficiárias da LC Nº 123/2006.",1719.0,1719.0,92465210000173,MUNICIPIO DE DOUTOR MAURICIO CARDOSO
92465210000173-2-000214/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:08:32,2026-06-30T00:00:00,2026-05-22T00:00:00,"Aquisição de eletrodomésticos, utensílios domésticos, mobiliário e equipamentos para secretarias e departamentos. O processo Licitatório é exclusivo às Empresas beneficiárias da LC Nº 123/2006.",899.4,899.4,92465210000173,MUNICIPIO DE DOUTOR MAURICIO CARDOSO
83102830000157-2-000892/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:09:01,2026-06-21T00:00:00,2026-05-21T00:00:00,ELETRODOMÉSTICOS E CORRELATOS - LEI 14.133/2021,320.0,320.0,83102830000157,MUNICIPIO DE BARRA VELHA
95992020000100-2-000471/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:09:02,2026-06-21T00:00:00,2026-05-21T00:00:00,PNEUS E CORRELATOS - LEI 14.133/2021,1811.8,1811.8,95992020000100,MUNICIPIO DE MACIEIRA
83102228000110-2-000611/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:09:02,2026-06-21T00:00:00,2026-05-22T00:00:00,MATERIAIS ELÉTRICOS PARA EDIFICAÇÕES - LEI 14.133/2021,1638.0,1638.0,83102228000110,MUNICIPIO DE ARAQUARI
01746653000187-2-000565/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:10:18,2026-06-06T00:00:00,2026-05-22T00:00:00,FÓRMULAS E SUPLEMENTOS ALIMENTARES - LEI 14.133/2021,3600.0,3600.0,01746653000187,FUNDO MUNICIPAL DA SAUDE
10459525000143-2-000452/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:10:19,2026-06-21T00:00:00,2026-05-19T00:00:00,COMPUTADORES - LEI 14.133/2021,4963.04,4963.04,10459525000143,FUNDO MUNICIPAL DE SAUDE
10459525000143-2-000453/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:10:20,2026-06-21T00:00:00,2026-05-19T00:00:00,COMPUTADORES - LEI 14.133/2021,19313.3,19313.3,10459525000143,FUNDO MUNICIPAL DE SAUDE
82821174000180-2-000795/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:10:20,2026-06-21T00:00:00,2026-05-22T00:00:00,CELULARES E SMARTPHONES - LEI 14.133/2021,673.0,673.0,82821174000180,MUNICIPIO DE SAO MIGUEL D'OESTE
83102814000164-2-000558/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:10:21,2026-06-21T00:00:00,2026-05-22T00:00:00,MÓVEIS PARA ESCRITÓRIO - LEI 14.133/2021,1100.0,1100.0,83102814000164,MUNICIPIO DE RODEIO
82815481000158-2-000571/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:10:22,2026-06-06T00:00:00,2026-05-21T00:00:00,PRODUTOS SANEANTES - LEI 14.133/2021,114.32,114.32,82815481000158,MUNICIPIO DE PIRATUBA
83039842000184-2-001464/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:10:24,2026-06-21T00:00:00,2026-05-19T00:00:00,COMPUTADORES - LEI 14.133/2021,7038.0,7038.0,83039842000184,MUNICIPIO DE VIDEIRA
75326066000175-2-000495/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:10:32,2026-06-06T00:00:00,2026-05-19T00:00:00,MATERIAIS PARA HIGIENIZAÇÃO E LIMPEZA - LEI 14.133/2021,117.36,117.36,75326066000175,MUNICIPIO DE OTACILIO COSTA
83102541000158-2-001104/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:10:33,2026-06-21T00:00:00,2026-05-22T00:00:00,ELETRODOMÉSTICOS E CORRELATOS - LEI 14.133/2021,3060.0,3060.0,83102541000158,MUNICIPIO DE PORTO UNIAO
83102400000135-2-000272/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:10:33,2026-06-06T00:00:00,2026-05-22T00:00:00,PAPÉIS PARA HIGIENE PESSOAL E USO DOMÉSTICO (COMPLEMENTAR) - LEI 14.133/2021,649.7,649.7,83102400000135,MUNICIPIO DE TRES BARRAS
83102400000135-2-000273/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:10:43,2026-06-21T00:00:00,2026-05-22T00:00:00,EQUIPAMENTOS DE REDE DE DADOS E CORRELATOS - LEI 14.133/2021 (RENOVADO),10262.0,10262.0,83102400000135,MUNICIPIO DE TRES BARRAS
83102640000130-2-000579/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:11:12,2026-06-06T00:00:00,2026-05-22T00:00:00,PRODUTOS SANEANTES - LEI 14.133/2021,151.44,151.44,83102640000130,MUNICIPIO DE ITUPORANGA
95991287000175-2-001007/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:12:00,2026-06-06T00:00:00,2026-05-22T00:00:00,PRODUTOS SANEANTES - LEI 14.133/2021,293.76,293.76,95991287000175,MUNICIPIO DE PONTE ALTA DO NORTE
95991287000175-2-001008/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:12:01,2026-06-06T00:00:00,2026-05-22T00:00:00,ÁLCOOL EM GEL E LÍQUIDO  - LEI 14.133/2021,327.84,327.84,95991287000175,MUNICIPIO DE PONTE ALTA DO NORTE
83021857000115-2-000681/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:12:02,2026-06-06T00:00:00,2026-05-22T00:00:00,PRODUTOS DE HIGIENE E USO PESSOAL - LEI 14.133/2021,710.0,710.0,83021857000115,MUNICIPIO DE PINHALZINHO
01612844000156-2-000088/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:12:02,2026-06-21T00:00:00,2026-05-22T00:00:00,PNEUS E CORRELATOS - LEI 14.133/2021,12399.92,12399.92,01612844000156,MUNICIPIO DE SALTINHO
83102715000182-2-000217/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:12:03,2026-06-06T00:00:00,2026-05-21T00:00:00,TESTES RÁPIDOS - LEI 14.133/2021,1770.0,1770.0,83102715000182,MUNICIPIO DE RIO DO OESTE
95991287000175-2-001009/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:12:05,2026-06-06T00:00:00,2026-05-22T00:00:00,PRODUTOS SANEANTES - LEI 14.133/2021,146.88,146.88,95991287000175,MUNICIPIO DE PONTE ALTA DO NORTE
92465210000173-2-000216/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:12:08,2026-06-30T00:00:00,2026-05-22T00:00:00,"Aquisição de eletrodomésticos, utensílios domésticos, mobiliário e equipamentos para secretarias e departamentos. O processo Licitatório é exclusivo às Empresas beneficiárias da LC Nº 123/2006.",1768.2,1768.2,92465210000173,MUNICIPIO DE DOUTOR MAURICIO CARDOSO
92465210000173-2-000217/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:12:12,2026-06-30T00:00:00,2026-05-22T00:00:00,"Aquisição de eletrodomésticos, utensílios domésticos, mobiliário e equipamentos para secretarias e departamentos. O processo Licitatório é exclusivo às Empresas beneficiárias da LC Nº 123/2006.",3400.0,3400.0,92465210000173,MUNICIPIO DE DOUTOR MAURICIO CARDOSO
92465210000173-2-000218/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:12:16,2026-06-30T00:00:00,2026-05-22T00:00:00,"Aquisição de eletrodomésticos, utensílios domésticos, mobiliário e equipamentos para secretarias e departamentos. O processo Licitatório é exclusivo às Empresas beneficiárias da LC Nº 123/2006.",1800.0,1800.0,92465210000173,MUNICIPIO DE DOUTOR MAURICIO CARDOSO
92465210000173-2-000219/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:12:20,2026-06-30T00:00:00,2026-05-22T00:00:00,"Aquisição de eletrodomésticos, utensílios domésticos, mobiliário e equipamentos para secretarias e departamentos. O processo Licitatório é exclusivo às Empresas beneficiárias da LC Nº 123/2006.",3138.8,3138.8,92465210000173,MUNICIPIO DE DOUTOR MAURICIO CARDOSO
83039842000184-2-001465/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:12:39,2026-06-21T00:00:00,2026-05-19T00:00:00,COMPUTADORES - LEI 14.133/2021,14076.0,14076.0,83039842000184,MUNICIPIO DE VIDEIRA
92465210000173-2-000220/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:14:52,2026-06-30T00:00:00,2026-05-22T00:00:00,"Aquisição de eletrodomésticos, utensílios domésticos, mobiliário e equipamentos para secretarias e departamentos. O processo Licitatório é exclusivo às Empresas beneficiárias da LC Nº 123/2006.",3210.15,3210.15,92465210000173,MUNICIPIO DE DOUTOR MAURICIO CARDOSO
83108357000115-2-000800/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:15:02,2026-06-21T00:00:00,2026-05-21T00:00:00,APARELHOS DE AR-CONDICIONADO E CORRELATOS - LEI 14.133/2021,2629.99,2629.99,83108357000115,MUNICIPIO DE BLUMENAU
82925652000100-2-001443/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:15:03,2026-06-06T00:00:00,2026-05-21T00:00:00,MATERIAIS AMBULATORIAIS E INSUMOS HOSPITALARES - LEI 14.133/2021,1632.0,1632.0,82925652000100,MUNICIPIO DE SAO JOAO BATISTA
95995247000100-2-000376/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:15:04,2026-06-06T00:00:00,2026-05-22T00:00:00,"MATERIAIS DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",109.41,109.41,95995247000100,MUNICIPIO DE ARVOREDO
83102830000157-2-000893/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:15:54,2026-06-06T00:00:00,2026-05-22T00:00:00,FÓRMULAS E SUPLEMENTOS ALIMENTARES - LEI 14.133/2021,600.0,600.0,83102830000157,MUNICIPIO DE BARRA VELHA
10481963000108-2-000111/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:17:26,2026-06-06T00:00:00,2026-05-21T00:00:00,TESTES RÁPIDOS - LEI 14.133/2021,500.0,500.0,10481963000108,FUNDO MUNICIPAL DE SAUDE
13170158000151-2-000609/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:17:34,2026-06-06T00:00:00,2026-05-19T00:00:00,"MATERIAIS DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",307.14,307.14,13170158000151,FUNDO MUN. DE ASSISTENCIA SOCIAL DE JARAGUA DO SUL-FMAS
82916826000160-2-000430/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:17:36,2026-06-06T00:00:00,2026-05-21T00:00:00,PAPÉIS PARA HIGIENE PESSOAL E USO DOMÉSTICO - LEI 14.133/2021,165.0,165.0,82916826000160,MUNICIPIO DE NOVA VENEZA
07854402000100-2-000055/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:17:41,2026-06-21T00:00:00,2026-05-14T00:00:00,PRODUTOS QUÍMICOS PARA TRATAMENTO DE ÁGUA E ESGOTO E REAGENTES DE LABORATÓRIO - LEI 14.133/2021,20000.0,20000.0,07854402000100,EMPRESA MUNICIPAL DE AGUA E SANEAMENTO DE BALNEARIO CAMBORIU
01612387000108-2-000314/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:17:42,2026-06-06T00:00:00,2026-05-22T00:00:00,PRODUTOS SANEANTES - LEI 14.133/2021,314.88,314.88,01612387000108,MUNICIPIO DE ZORTEA
82547274000160-2-000219/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:17:43,2026-06-21T00:00:00,2026-05-21T00:00:00,"EQUIPAMENTOS DE INFORMÁTICA, ELETRÔNICOS E ACESSÓRIOS - LEI 14.133/2021",688.0,688.0,82547274000160,MUNICIPIO DE SAO JOAO DO SUL
95995247000100-2-000377/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:17:49,2026-06-06T00:00:00,2026-05-21T00:00:00,MATERIAIS AMBULATORIAIS E INSUMOS HOSPITALARES - LEI 14.133/2021,383.79,383.79,95995247000100,MUNICIPIO DE ARVOREDO
82939463000188-2-000149/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:17:50,2026-06-06T00:00:00,2026-05-22T00:00:00,"MATERIAIS DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",284.0,284.0,82939463000188,MUNICIPIO DE JABORA
11344960000195-2-000306/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:18:39,2026-06-06T00:00:00,2026-05-21T00:00:00,"MEDICAMENTOS, SUPLEMENTOS ALIMENTARES E CORRELATOS - LEI 14.133/2021",309.7,309.7,11344960000195,FUNDO MUNICIPAL DE SAUDE DE GUABIRUBA
